1.0000,8.0855,48.6217,131.1271,2.0000,93.6866,76.0497,-87.6956,4.0000,-136.1514,-77.4583,22.6527,3.0000,-94.9735,31.0183,-40.4982,5.0000,5.3282,-40.6270,177.5009,7.0000,83.7714,-76.0142,-177.8633,8.0000,104.6842,23.1066,-179.7410,10.0000,-152.8715,-32.5462,150.8754,9.0000,-132.2689,45.5449,-98.0243,11.0000,-130.6916,-34.7539,-71.7461
1.0000,-172.3192,82.9670,146.3051,2.0000,159.1888,-83.8808,-165.0263,4.0000,-147.0616,-77.7120,137.3141,3.0000,-5.7820,-1.8513,149.8450,5.0000,175.9690,-86.4323,-14.6158,7.0000,127.7570,-77.1821,158.1521,8.0000,102.2910,-9.2560,153.2898,10.0000,166.9315,-52.6517,159.4294,9.0000,-142.7120,65.8632,-74.7360,11.0000,-105.2002,-64.9827,-163.0652
1.0000,-172.3192,82.9670,146.3051,2.0000,159.1888,-83.8808,-165.0263,4.0000,-147.0616,-77.7120,137.3141,3.0000,-5.7820,-1.8513,149.8450,5.0000,175.4947,-86.3102,-14.1638,7.0000,127.7570,-77.1821,158.1521,8.0000,102.2910,-9.2560,153.2898,10.0000,166.9315,-52.6517,159.4294,9.0000,-142.7120,65.8632,-74.7360,11.0000,-105.2002,-64.9827,-163.0652
1.0000,-172.1930,82.9390,146.4914,2.0000,159.1888,-83.8808,-165.0263,4.0000,-147.0616,-77.7120,137.3141,3.0000,-5.7820,-1.8513,149.8450,5.0000,175.4947,-86.3102,-14.1638,7.0000,127.7525,-77.1994,158.2127,8.0000,102.2910,-9.2560,153.2898,10.0000,166.9315,-52.6517,159.4294,9.0000,-142.7120,65.8632,-74.7360,11.0000,-105.2002,-64.9827,-163.0652
1.0000,-172.1930,82.9390,146.4914,2.0000,158.7880,-83.9676,-164.6698,4.0000,-147.0616,-77.7120,137.3141,3.0000,-5.7820,-1.8513,149.8450,5.0000,175.4947,-86.3102,-14.1638,7.0000,127.7525,-77.1994,158.2127,8.0000,102.3107,-9.2797,153.4050,10.0000,166.9315,-52.6517,159.4294,9.0000,-142.7120,65.8632,-74.7360,11.0000,-105.2002,-64.9827,-163.0652
1.0000,-172.1930,82.9390,146.4914,2.0000,158.7880,-83.9676,-164.6698,4.0000,-147.0616,-77.7120,137.3141,3.0000,-5.7925,-1.8602,149.8318,5.0000,175.4947,-86.3102,-14.1638,7.0000,127.7525,-77.1994,158.2127,8.0000,102.3107,-9.2797,153.4050,10.0000,166.9315,-52.6517,159.4294,9.0000,-142.7433,65.8890,-74.7955,11.0000,-105.2002,-64.9827,-163.0652
1.0000,-172.1930,82.9390,146.4914,2.0000,158.7880,-83.9676,-164.6698,4.0000,-146.8953,-77.7286,137.2063,3.0000,-5.7925,-1.8602,149.8318,5.0000,175.4947,-86.3102,-14.1638,7.0000,127.7525,-77.1994,158.2127,8.0000,102.3107,-9.2797,153.4050,10.0000,167.0251,-52.6616,159.4209,9.0000,-142.7433,65.8890,-74.7955,11.0000,-105.2002,-64.9827,-163.0652
1.0000,-172.1930,82.9390,146.4914,2.0000,158.7880,-83.9676,-164.6698,4.0000,-146.8953,-77.7286,137.2063,3.0000,-5.7925,-1.8602,149.8318,5.0000,175.3837,-86.3026,-14.0296,7.0000,127.7525,-77.1994,158.2127,8.0000,102.3107,-9.2797,153.4050,10.0000,167.0251,-52.6616,159.4209,9.0000,-142.7433,65.8890,-74.7955,11.0000,-105.1717,-64.9179,-163.1120
1.0000,-172.1406,82.9564,146.5524,2.0000,158.7880,-83.9676,-164.6698,4.0000,-146.8953,-77.7286,137.2063,3.0000,-5.7925,-1.8602,149.8318,5.0000,175.3837,-86.3026,-14.0296,7.0000,127.8848,-77.2462,158.1129,8.0000,102.3107,-9.2797,153.4050,10.0000,167.0251,-52.6616,159.4209,9.0000,-142.6772,65.9051,-74.7489,11.0000,-105.1717,-64.9179,-163.1120
1.0000,-172.1406,82.9564,146.5524,2.0000,158.6174,-84.0136,-164.5830,4.0000,-146.8953,-77.7286,137.2063,3.0000,-5.8076,-1.8200,149.8039,5.0000,175.3837,-86.3026,-14.0296,7.0000,127.8848,-77.2462,158.1129,8.0000,102.3107,-9.2797,153.4050,10.0000,167.0251,-52.6616,159.4209,9.0000,-142.6772,65.9051,-74.7489,11.0000,-105.2020,-64.9245,-163.1089
