1.0000,104.1764,-83.7701,161.9261,2.0000,97.5518,-30.5128,-148.1147,4.0000,33.8467,-74.7056,-140.7190,3.0000,166.8857,4.2545,102.7519,5.0000,-99.0294,-7.2789,-108.3026,7.0000,86.8951,-76.2292,179.1620,8.0000,101.3497,61.0111,127.1265,10.0000,-93.3773,10.7091,173.0253,9.0000,-45.5626,-27.3459,-34.7898,11.0000,-113.1327,48.9639,52.2561
1.0000,-98.6492,54.4886,93.3172,2.0000,-125.9188,0.3146,118.8760,4.0000,18.3825,-26.5332,22.8330,3.0000,150.4440,38.4290,-124.1907,5.0000,-25.7389,10.5461,33.2425,7.0000,83.5178,-76.1250,-177.3816,8.0000,104.5441,22.7447,-179.1266,10.0000,-153.4211,-32.9363,150.6913,9.0000,-132.6625,50.4831,-89.5848,11.0000,-63.3617,-30.1620,63.0885
1.0000,-98.6492,54.4886,93.3172,2.0000,-125.9188,0.3146,118.8760,4.0000,18.3814,-26.5490,22.7620,3.0000,150.4440,38.4290,-124.1907,5.0000,-25.7389,10.5461,33.2425,7.0000,83.6037,-76.1263,-177.4963,8.0000,104.5441,22.7447,-179.1266,10.0000,-153.4211,-32.9363,150.6913,9.0000,-132.6625,50.4831,-89.5848,11.0000,-63.3617,-30.1620,63.0885
1.0000,-98.6492,54.4886,93.3172,2.0000,-125.9188,0.3146,118.8760,4.0000,18.3814,-26.5490,22.7620,3.0000,150.4440,38.4290,-124.1907,5.0000,-25.7669,10.2575,33.3141,7.0000,83.6037,-76.1263,-177.4963,8.0000,104.5934,22.8073,-179.0024,10.0000,-153.4211,-32.9363,150.6913,9.0000,-132.6625,50.4831,-89.5848,11.0000,-63.3617,-30.1620,63.0885
1.0000,-97.1041,54.8785,95.5916,2.0000,-125.9188,0.3146,118.8760,4.0000,18.3814,-26.5490,22.7620,3.0000,150.4440,38.4290,-124.1907,5.0000,-25.7669,10.2575,33.3141,7.0000,83.6037,-76.1263,-177.4963,8.0000,104.5934,22.8073,-179.0024,10.0000,-153.4211,-32.9363,150.6913,9.0000,-132.5704,50.4865,-89.4535,11.0000,-63.3617,-30.1620,63.0885
1.0000,-97.1041,54.8785,95.5916,2.0000,-127.8369,0.0948,119.1680,4.0000,18.3814,-26.5490,22.7620,3.0000,150.4440,38.4290,-124.1907,5.0000,-25.7669,10.2575,33.3141,7.0000,83.6037,-76.1263,-177.4963,8.0000,104.5934,22.8073,-179.0024,10.0000,-153.3560,-32.7810,150.9012,9.0000,-132.5704,50.4865,-89.4535,11.0000,-63.2365,-30.4430,63.4226
1.0000,-97.1041,54.8785,95.5916,2.0000,-127.8369,0.0948,119.1680,4.0000,18.3814,-26.5490,22.7620,3.0000,150.4614,39.5806,-126.3227,5.0000,-25.7669,10.2575,33.3141,7.0000,83.6263,-76.0353,-177.4667,8.0000,104.5934,22.8073,-179.0024,10.0000,-153.3560,-32.7810,150.9012,9.0000,-132.5704,50.4865,-89.4535,11.0000,-63.2365,-30.4430,63.4226
1.0000,-97.1041,54.8785,95.5916,2.0000,-127.8369,0.0948,119.1680,4.0000,18.3409,-26.5612,22.7888,3.0000,150.4614,39.5806,-126.3227,5.0000,-25.7669,10.2575,33.3141,7.0000,83.6263,-76.0353,-177.4667,8.0000,104.5935,22.9255,-178.9510,10.0000,-153.3560,-32.7810,150.9012,9.0000,-132.5704,50.4865,-89.4535,11.0000,-63.2365,-30.4430,63.4226
1.0000,-97.1041,54.8785,95.5916,2.0000,-127.8369,0.0948,119.1680,4.0000,18.3409,-26.5612,22.7888,3.0000,150.4614,39.5806,-126.3227,5.0000,-25.7702,9.4069,33.3907,7.0000,83.6263,-76.0353,-177.4667,8.0000,104.5935,22.9255,-178.9510,10.0000,-153.3560,-32.7810,150.9012,9.0000,-132.6367,50.4232,-89.6877,11.0000,-63.2365,-30.4430,63.4226
1.0000,-95.3349,54.8878,98.1088,2.0000,-128.1102,-0.4057,118.8841,4.0000,18.3409,-26.5612,22.7888,3.0000,150.4614,39.5806,-126.3227,5.0000,-25.7702,9.4069,33.3907,7.0000,83.6263,-76.0353,-177.4667,8.0000,104.5935,22.9255,-178.9510,10.0000,-153.3103,-32.6946,151.0546,9.0000,-132.6367,50.4232,-89.6877,11.0000,-63.2365,-30.4430,63.4226
